Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date,mentions before,total posts before,normalized mentions before,upvotes before,mentions after,total posts after,normalized mentions after,upvotes after,month
Zombie Army Trilogy,PS4,2015,Shooter,Rebellion Developments,0.15,0.29,0.0,0.07,0.51,62.0,62.0,6.933333332999999,216.0,Rebellion,,Zombie Army Trilogy,3/6/2015,13,31094,0.000418087,11,0,31010,0.0,0,Mar
Code of Princess,3DS,2012,Action,Agatsuma Entertainment,0.32,0.0,0.06,0.02,0.4,67.0,76.0,7.6,146.0,Studio Saizensen,T,Code of Princess,10/9/2012,0,44703,0.0,0,0,43388,0.0,0,Oct
Kung Fu Rider,PS3,2010,Action,Sony Computer Entertainment,0.12,0.18,0.02,0.06,0.4,36.0,90.0,3.7,42.0,SCE Japan Studio,E10+,Kung Fu Rider,9/16/2010,0,11354,0.0,0,0,11225,0.0,0,Sep
Tekken 3D: Prime Edition,3DS,2012,Fighting,Nintendo,0.12,0.14,0.1,0.02,0.4,64.0,84.0,5.9,78.0,Arika,T,"Prime Edition,Tekken 3D,Tekken 3D: Prime Edition",2/14/2012,1,37400,2.6700000000000002e-05,1,0,41380,0.0,0,Feb
Sleeping Dogs,Xbox One,2014,Action,Square Enix,0.2,0.18,0.0,0.04,0.4,,,,,,,Sleeping Dogs,10/14/2014,0,26210,0.0,0,0,28394,0.0,0,Oct
Apache: Air Assault,PS3,2010,Simulation,Activision,0.34,0.15,0.0,0.07,0.56,67.33333333,60.0,6.2,55.0,Gaijin Entertainment,T,"Apache: Air Assault,Air Assault,Apache",11/16/2010,1,12667,7.890000000000001e-05,1,3,15009,0.00019988,11,Nov
Wizards of Waverly Place: Spellbound,DS,2010,Misc,Disney Interactive Studios,0.32,0.06,0.0,0.02,0.4,,,0.0,,Disney Interactive Studios,E,"Wizards of Waverly Place,Spellbound,Wizards of Waverly Place: Spellbound",11/16/2010,0,12667,0.0,0,0,15009,0.0,0,Nov
Earth Defense Force: Insect Armageddon,PS3,2011,Shooter,D3Publisher,0.22,0.12,0.19,0.05,0.59,64.66666667,96.0,7.4,93.0,Vicious Cycle,T,"Earth Defense Force,Insect Armageddon,Earth Defense Force: Insect Armageddon",7/5/2011,1,26728,3.74e-05,3,7,24538,0.000285272,14,Jul
Silent Hill: Book of Memories,Vita,2012,Action,Konami Digital Entertainment,0.2,0.1,0.0,0.08,0.4,58.0,114.0,5.1,204.0,WayForward,M,"Silent Hill: Book of Memories,Silent Hill,Book of Memories",10/16/2012,0,42452,0.0,0,0,45426,0.0,0,Oct
Cabela's Survival: Shadows of Katmai,Wii,2011,Sports,Activision,0.53,0.16,0.0,0.05,0.76,,,6.725,21.0,Activision,T,"Cabela's Survival: Shadows of Katmai,Shadows of Katmai,Cabela's Survival",11/1/2011,0,34178,0.0,0,1,47416,2.11e-05,1,Nov
Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,0.09,0.33,0.04,0.07,0.53,63.5,148.0,7.775,1793.0,Mercury Steam,M,"Lords of Shadow 2,Castlevania: Lords of Shadow,Castlevania: Lords of Shadow 2,Castlevania",2/25/2014,52,40714,0.001277202,265,55,37893,0.001451455,108,Feb
CSI: Unsolved!,DS,2010,Adventure,Ubisoft,0.26,0.1,0.0,0.04,0.4,,,,,,,"Unsolved!,CSI: Unsolved!,CSI",11/23/2010,0,12925,0.0,0,1,15566,6.42e-05,217,Nov
Shin Megami Tensei IV: Final,3DS,2016,Role-Playing,Deep Silver,0.1,0.0,0.28,0.02,0.38,,,,,,,"Final,Shin Megami Tensei IV: Final,Shin Megami Tensei IV",9/20/2016,194,36362,0.00533524,2329,165,35677,0.004624828,719,Sep
Captain America: Super Soldier,PS3,2011,Action,Sega,0.36,0.19,0.0,0.08,0.63,58.25,125.0,6.5,123.0,Next Level Games,T,"Captain America: Super Soldier,Captain America,Super Soldier",7/15/2011,6,24859,0.000241361,4,18,25633,0.00070222,15,Jul
Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.16,0.18,0.0,0.06,0.38,53.0,80.0,5.9,460.0,Spiders,M,Bound By Flame,5/9/2014,15,31783,0.00047195,24,0,32540,0.0,0,May
Just Dance: Greatest Hits,Wii,2012,Misc,Ubisoft,0.28,0.08,0.0,0.02,0.38,,,0.0,,Ubisoft,E10+,"Greatest Hits,Just Dance,Just Dance: Greatest Hits",6/26/2012,6,50784,0.000118147,5,1,60739,1.65e-05,2,Jun
DanceMasters,Xbox 360,2010,Misc,Konami Digital Entertainment,0.3,0.04,0.04,0.02,0.38,63.0,60.0,5.9,14.0,GCP1,E10+,DanceMasters,11/4/2010,0,11812,0.0,0,0,14316,0.0,0,Nov
Fighter Within,Xbox One,2013,Fighting,Ubisoft,0.22,0.14,0.0,0.04,0.38,23.0,78.0,3.0,422.0,Ubisoft,T,Fighter Within,11/22/2013,3,52068,5.7600000000000004e-05,1,0,43294,0.0,0,Nov
Marvel Super Hero Squad: Comic Combat,PS3,2011,Action,THQ,0.49,0.17,0.0,0.08,0.74,,,0.0,,THQ,E10+,"Marvel,Marvel Super Hero Squad,Comic Combat,Marvel Super Hero Squad: Comic Combat",11/15/2011,26,47876,0.00054307,50,0,38159,0.0,0,Nov
SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.26,0.1,0.0,0.04,0.38,64.0,16.0,6.0,16.0,WayForward,E,SpongeBob SquigglePants 3D,4/12/2011,0,19704,0.0,0,0,25902,0.0,0,Apr
Silent Hill HD Collection,Xbox 360,2012,Action,Konami Digital Entertainment,0.22,0.12,0.02,0.04,0.38,69.0,34.0,5.6,196.0,Konami,M,Silent Hill HD Collection,3/20/2012,0,42460,0.0,0,0,43556,0.0,0,Mar
SpongeBob's Surf & Skate Roadtrip,Xbox 360,2011,Action,THQ,0.4,0.07,0.0,0.03,0.5,,,,,,,SpongeBob's Surf & Skate Roadtrip,11/8/2011,0,39780,0.0,0,0,44288,0.0,0,Nov
NASCAR Unleashed,3DS,2011,Racing,Activision,0.73,0.0,0.0,0.05,0.78,,,0.0,,Firebrand Games,E,NASCAR Unleashed,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,0.22,0.1,0.0,0.06,0.38,61.0,52.0,6.5,16.0,Ubisoft Montreal,T,Shaun White Skateboarding,10/26/2010,0,11587,0.0,0,1,12925,7.74e-05,3,Oct
Air Conflicts: Secret Wars,PS3,2011,Simulation,bitComposer Games,0.26,0.14,0.0,0.07,0.46,54.33333333,30.0,0.0,,Games Farm,T,"Air Conflicts: Secret Wars,Air Conflicts,Secret Wars",9/30/2011,0,29015,0.0,0,0,32822,0.0,0,Sep
Dance Central: Spotlight,Xbox One,2014,Misc,Microsoft Game Studios,0.3,0.06,0.0,0.0,0.38,74.0,38.0,7.0,94.0,Harmonix Music Systems,T,"Spotlight,Dance Central,Dance Central: Spotlight",9/2/2014,0,30973,0.0,0,3,26981,0.000111189,3,Sep
Warriors: Legends of Troy,PS3,2011,Action,Tecmo Koei,0.12,0.08,0.14,0.04,0.38,44.0,44.0,7.0,48.0,Tecmo Koei Canada,M,"Warriors,Warriors: Legends of Troy,Legends of Troy",3/8/2011,0,18469,0.0,0,18,18956,0.000949567,36,Mar
Arcania: Gothic 4,Windows,2010,Role-Playing,JoWood Productions,0.22,0.2,0.01,0.05,0.47,63.33333333,71.0,4.666666667,666.0,Spellbound,T,"Gothic 4,Arcania: Gothic,Arcania,Arcania: Gothic 4",10/19/2010,13,11251,0.001155453,216,9,12667,0.000710508,14,Oct
Sword Art Online: Hollow Realization,PS4,2016,Role-Playing,Namco Bandai Games,0.12,0.04,0.2,0.04,0.38,69.0,64.0,7.7,104.0,Bandai Namco Games,T,"Sword Art Online,Sword Art Online: Hollow Realization,Hollow Realization",11/8/2016,12,44939,0.000267029,11,2,46012,4.35e-05,3,Nov
The Lord of the Rings: War in the North,Windows,2011,Action,Warner Bros. Interactive Entertainment,0.1,0.22,0.0,0.06,0.38,66.0,42.0,7.1,578.0,Snowblind Studios,M,"The Lord of the Rings: War in the North,War in the North,The Lord of the Rings",11/1/2011,16,34178,0.000468137,78,45,47416,0.000949047,112,Nov
Rango: The Video Game,PS3,2011,Action,Electronic Arts,0.34,0.31,0.0,0.09,0.74,61.0,83.0,4.16,,Behaviour Interactive,E10+,"Rango,Rango: The Video Game,The Video Game",3/1/2011,0,17995,0.0,0,144,18692,0.0077038309999999995,1941,Mar
Camping Mama: Outdoor Adventures,DS,2011,Simulation,505 Games,0.24,0.1,0.0,0.04,0.36,51.0,10.0,0.0,,Racjin,E,"Camping Mama,Camping Mama: Outdoor Adventures,Outdoor Adventures",9/13/2011,0,31717,0.0,0,0,28374,0.0,0,Sep
Just Dance 2017,Wii,2016,Misc,Ubisoft,0.23,0.33,0.0,0.05,0.61,,,1.333333333,,Ubisoft Paris,E10+,"Just Dance,Just Dance 2017",10/25/2016,1,38675,2.59e-05,1,5,46193,0.00010824200000000001,6,Oct
Saw II: Flesh & Blood,PS3,2010,Action,Konami Digital Entertainment,0.3,0.16,0.0,0.05,0.51,,,,,,,"Flesh & Blood,Saw II: Flesh & Blood,Saw II",10/19/2010,1,11251,8.89e-05,1,3,12667,0.00023683599999999998,3,Oct
LEGO Harry Potter: Years 5-7,Vita,2012,Action,Warner Bros. Interactive Entertainment,0.14,0.14,0.0,0.06,0.36,64.0,38.0,6.8,42.0,Traveller's Tales,E10+,"Years 5-7,LEGO Harry Potter: Years 5-7,LEGO Harry Potter",3/6/2012,0,40589,0.0,0,0,42792,0.0,0,Mar
MotoGP 14 ,PS4,2014,Racing,Milestone S.r.l.,0.17,0.3,0.0,0.09,0.55,,,3.2,,Milestone S.r.l,E,"MotoGP 14 ,MotoGP",6/20/2014,1,37580,2.6600000000000003e-05,1,5,31347,0.000159505,5,Jun
Skylanders Imaginators,Wii U,2016,Platform,Activision,0.33,0.4,0.0,0.1,0.8,,,2.3,,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016,0,34495,0.0,0,3,47143,6.36e-05,3,Oct
Valhalla Knights 3,Vita,2013,Role-Playing,Xseed Games,0.08,0.02,0.24,0.02,0.36,48.0,38.0,6.8,112.0,K2,M,"Valhalla Knights,Valhalla Knights 3",10/15/2013,0,45095,0.0,0,0,42712,0.0,0,Oct
GRID Autosport,PS3,2014,Racing,Codemasters,0.13,0.23,0.02,0.07,0.45,75.0,85.0,6.533333333,180.0,Codemasters,E,GRID Autosport,6/24/2014,0,37813,0.0,0,23,30677,0.0007497469999999999,46,Jun
World of Outlaws: Sprint Cars,Xbox 360,2010,Racing,THQ,0.34,0.0,0.0,0.02,0.36,57.0,8.0,8.1,20.0,Big Ant Studios,E,"Sprint Cars,World of Outlaws,World of Outlaws: Sprint Cars",2/9/2010,0,8689,0.0,0,0,10250,0.0,0,Feb
Pro Evolution Soccer 2013,3DS,2012,Sports,Konami Digital Entertainment,0.1,0.04,0.2,0.02,0.36,,,,,,,"Pro Evolution Soccer,Pro Evolution Soccer 2013",11/20/2012,1,48318,2.07e-05,1,1,48341,2.07e-05,1,Nov
Lips: Party Classics,Xbox 360,2010,Misc,Microsoft Game Studios,0.1,0.22,0.0,0.04,0.36,69.0,20.0,0.0,,iNiS,T,"Party Classics,Lips: Party Classics,Lips",3/2/2010,0,9655,0.0,0,4,11285,0.000354453,6,Mar
MindJack,PS3,2011,Shooter,Square Enix,0.21,0.16,0.0,0.07,0.45,43.66666667,104.0,1.533333333,208.0,FeelPlus,M,MindJack,1/18/2011,4,16347,0.000244693,5,14,17725,0.000789845,16,Jan
NBA Live 16,PS4,2015,Sports,Electronic Arts,0.29,0.09,0.0,0.07,0.47,59.33333333,71.0,5.933333332999999,202.0,EA Sports,E,"NBA Live,NBA,NBA Live 16",9/29/2015,0,31433,0.0,0,23,31978,0.000719244,38,Sep
Dead or Alive Paradise,PSP,2010,Misc,Ubisoft Annecy,0.14,0.04,0.14,0.04,0.36,38.0,68.0,5.6,74.0,"Team Ninja, Tecmo",M,Dead or Alive Paradise,3/30/2010,1,11285,8.859999999999999e-05,1,3,11116,0.000269881,19,Mar
Dark Souls II,Windows,2014,Role-Playing,Namco Bandai Games,0.16,0.16,0.0,0.02,0.34,91.0,72.0,7.1,4636.0,From Software,T,"Dark Souls II,Dark Souls",4/24/2014,47,33254,0.0014133639999999999,1621,0,30665,0.0,0,Apr
Project Spark,Xbox One,2014,Misc,Microsoft Game Studios,0.22,0.1,0.0,0.04,0.34,73.0,52.0,7.0,302.0,Microsoft Game Studios,E10+,Project Spark,10/7/2014,2,26546,7.53e-05,2,0,27517,0.0,0,Oct
Toukiden Kiwami,PS4,2015,Action,Tecmo Koei,0.1,0.14,0.04,0.04,0.34,74.0,70.0,7.6,148.0,Koei Tecmo Games,T,Toukiden Kiwami,3/31/2015,1,30786,3.2500000000000004e-05,1,0,33397,0.0,0,Mar
The Secret World,Windows,2012,Role-Playing,Funcom,0.14,0.16,0.0,0.04,0.34,74.0,110.0,8.2,2652.0,Funcom,M,The Secret World,7/3/2012,0,48302,0.0,0,44,60476,0.000727561,107,Jul
PlayStation Move Heroes,PS3,2011,Platform,Sony Computer Entertainment,0.16,0.12,0.0,0.06,0.34,53.0,78.0,6.1,32.0,Nihilistic,E10+,PlayStation Move Heroes,3/22/2011,1,18670,5.36e-05,1,0,23810,0.0,0,Mar
Danganronpa 2: Goodbye Despair,Vita,2014,Misc,Nippon Ichi Software,0.16,0.1,0.0,0.08,0.34,81.0,100.0,8.7,280.0,Spike Chunsoft,M,"Danganronpa 2: Goodbye Despair,Danganronpa 2,Goodbye Despair",9/2/2014,0,30973,0.0,0,4,26981,0.000148252,421,Sep
MotoGP 10/11,PS3,2011,Racing,Capcom,0.08,0.2,0.0,0.06,0.34,68.0,64.0,6.1,46.0,Monumental Games,E,"MotoGP,MotoGP 10/11",3/15/2011,1,18581,5.379999999999999e-05,1,3,19704,0.00015225299999999998,5,Mar
Michael Jackson: The Experience 3D,3DS,2011,Misc,Ubisoft,0.26,0.06,0.0,0.02,0.34,,,,,,,"Michael Jackson,Michael Jackson: The Experience 3D,The Experience 3D",11/7/2011,3,38493,7.79e-05,2,0,45386,0.0,0,Nov
N3 II: Ninety-Nine Nights,Xbox 360,2010,Action,Microsoft Game Studios,0.12,0.12,0.08,0.02,0.34,,,,,,,"Ninety-Nine Nights,N3 II: Ninety-Nine Nights,N3 II",6/29/2010,0,10888,0.0,0,0,10629,0.0,0,Jun
The Cursed Crusade,PS3,2011,Action,DTP Entertainment,0.22,0.17,0.02,0.07,0.49,43.0,61.0,4.8,81.0,Kylotonn,M,The Cursed Crusade,10/25/2011,0,31619,0.0,0,0,48583,0.0,0,Oct
Ridge Racer Unbounded,PS3,2012,Racing,Namco Bandai Games,0.15,0.23,0.0,0.07,0.45,71.66666667,99.0,6.566666667000001,114.0,Bugbear,T,Ridge Racer Unbounded,3/27/2012,0,42562,0.0,0,14,44497,0.000314628,15,Mar
NASCAR '14,Xbox 360,2014,Racing,Deep Silver,0.39,0.0,0.0,0.06,0.45,65.66666667,15.0,4.933333333,48.0,Deep Silver,E,NASCAR '14,2/18/2014,1,41104,2.4299999999999998e-05,1,0,38326,0.0,0,Feb
Green Lantern: Rise of the Manhunters,PS3,2011,Action,Warner Bros. Interactive Entertainment,0.46,0.22,0.0,0.08,0.8,,,4.083333333,,Double Helix Games,T,"Green Lantern: Rise of the Manhunters,Green Lantern,Rise of the Manhunters",6/7/2011,1,25898,3.86e-05,0,3,26728,0.00011224200000000001,4,Jun
Naval Assault: The Killing Tide,Xbox 360,2010,Simulation,505 Games,0.16,0.14,0.0,0.04,0.34,40.0,22.0,4.2,10.0,Artech Studios,T,"Naval Assault: The Killing Tide,The Killing Tide,Naval Assault",6/15/2010,0,10416,0.0,0,1,10515,9.51e-05,1,Jun
Far Cry: Primal,Windows,2016,Action,Ubisoft,0.08,0.22,0.0,0.02,0.32,74.0,36.0,4.8,736.0,Ubisoft Montreal,M,"Primal,Far Cry,Far Cry: Primal",3/1/2016,0,32612,0.0,0,40,32446,0.001232818,40,Mar
Stronghold 3,Windows,2011,Strategy,,0.12,0.2,0.0,0.0,0.32,47.0,58.0,3.0,700.0,FireFly Studios,T,"Stronghold,Stronghold 3",10/25/2011,5,31619,0.000158133,45,19,48583,0.000391083,86,Oct
Aliens: Infestation,DS,2011,Action,Sega,0.18,0.1,0.0,0.04,0.32,76.0,86.0,8.2,58.0,"Gearbox Software, WayForward",T,"Aliens,Infestation,Aliens: Infestation",10/11/2011,0,28374,0.0,0,9,39780,0.000226244,38,Oct
Grease Dance,Xbox 360,2011,Misc,505 Games,0.27,0.08,0.0,0.03,0.39,,,0.0,,505 Games,T,Grease Dance,10/25/2011,0,31619,0.0,0,0,48583,0.0,0,Oct
Just Dance: Disney Party,Xbox 360,2012,Misc,Ubisoft,0.27,0.14,0.0,0.05,0.44,,,0.0,,"Disney Interactive Studios, Land Ho!",E,"Just Dance,Just Dance: Disney Party,Disney Party",10/23/2012,0,40989,0.0,0,0,48318,0.0,0,Oct
Ar Nosurge: Ode to an Unborn Star,PS3,2014,Role-Playing,Tecmo Koei,0.1,0.06,0.12,0.04,0.32,67.0,46.0,7.8,98.0,Gust,T,"Ode to an Unborn Star,Ar Nosurge,Ar Nosurge: Ode to an Unborn Star",9/23/2014,0,27915,0.0,0,1,26444,3.78e-05,1,Sep
Shaun White Skateboarding,Xbox 360,2010,Sports,Ubisoft,0.2,0.1,0.0,0.02,0.32,61.0,68.0,5.3,14.0,Ubisoft Montreal,T,Shaun White Skateboarding,10/24/2010,0,11434,0.0,0,0,12923,0.0,0,Oct
Dragon Ball: Origins 2,DS,2010,Action,Namco Bandai Games,0.1,0.02,0.16,0.02,0.32,70.0,44.0,0.0,,Game Republic,T,"Dragon Ball,Dragon Ball: Origins 2,Dragonball,Origins 2,Dragon Ball: Origins",6/22/2010,2,10759,0.00018589099999999999,1,4,10309,0.00038801,3,Jun
Wildstar,Windows,2014,Role-Playing,NCSoft,0.16,0.14,0.0,0.02,0.32,82.0,104.0,7.4,1930.0,Carbine Studios,T,Wildstar,6/3/2014,81,32164,0.0025183429999999997,915,55,36865,0.00149193,374,Jun
Harvest Moon: The Lost Valley,3DS,2014,Simulation,Natsume,0.26,0.02,0.0,0.04,0.32,,,,,,,"The Lost Valley,Harvest Moon,Harvest Moon: The Lost Valley",11/4/2014,3,27517,0.00010902399999999999,2,3,30993,9.68e-05,2,Nov
Dynasty Warriors 8: Xtreme Legends,PS3,2013,Action,Tecmo Koei,0.07,0.06,0.27,0.04,0.44,,,,,Omega Force,T,"Xtreme Legends,Dynasty Warriors 8,Dynasty Warriors 8: Xtreme Legends",7/16/2013,0,74859,0.0,0,0,54557,0.0,0,Jul
Fist of the North Star: Ken's Rage,Xbox 360,2010,Action,Ubisoft Annecy,0.14,0.04,0.12,0.02,0.32,59.0,76.0,7.3,46.0,Koei,M,"Ken's Rage,Fist of the North Star: Ken's Rage,Fist of the North Star",11/2/2010,0,11731,0.0,0,0,14151,0.0,0,Nov
James Noir's Hollywood Crimes,3DS,2011,Adventure,Ubisoft,0.14,0.14,0.0,0.02,0.3,60.0,44.0,6.6,10.0,Ubisoft,T,James Noir's Hollywood Crimes,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Lufia: Curse of the Sinistrals,DS,2010,Role-Playing,Square Enix,0.22,0.0,0.06,0.02,0.3,80.0,16.0,8.0,26.0,Neverland,E10+,"Lufia,Curse of the Sinistrals,Lufia: Curse of the Sinistrals",10/12/2010,0,11523,0.0,0,2,12211,0.000163787,7,Oct
Bakugan Battle Brawlers: Defenders of the Core,PSP,2010,Action,Activision,0.29,0.1,0.0,0.07,0.45,,,0.0,,Now Production,E10+,"Bakugan Battle Brawlers: Defenders of the Core,Bakugan Battle Brawlers,Defenders of the Core",10/26/2010,0,11587,0.0,0,0,12925,0.0,0,Oct
Fantasia: Music Evolved,Xbox One,2014,Misc,Disney Interactive Studios,0.28,0.07,0.0,0.03,0.37,,,7.333333333,141.0,Harmonix Music Systems,E10+,"Music Evolved,Fantasia,Fantasia: Music Evolved",10/21/2014,1,26444,3.78e-05,1,2,29614,6.75e-05,2,Oct
Darksiders II,Wii U,2012,Action,THQ,0.14,0.14,0.0,0.02,0.3,85.0,72.0,8.2,306.0,Vigil Games,M,"Darksiders II,Darksiders",11/18/2012,24,47446,0.000505838,273,49,48637,0.0010074630000000001,389,Nov
Megamind: Ultimate Showdown,PS3,2010,Action,THQ,0.21,0.14,0.0,0.05,0.42,39.66666667,17.0,4.233333333,18.0,THQ Australia,E10+,"Megamind: Ultimate Showdown,Ultimate Showdown,Megamind",11/2/2010,0,11731,0.0,0,0,14151,0.0,0,Nov
Thor: God of Thunder,Wii,2011,Action,Sega,0.5,0.23,0.0,0.07,0.8,51.33333333,131.0,6.25,73.0,Red Fly Studio,T,"God of Thunder,Thor: God of Thunder,Thor",5/3/2011,0,25433,0.0,0,4,23364,0.00017120400000000002,4,May
The Sims Medieval: Pirates and Nobles,Windows,2011,Simulation,Electronic Arts,0.1,0.16,0.0,0.04,0.3,,,,,,,"Sims,The Sims Medieval,Pirates and Nobles,The Sims Medieval: Pirates and Nobles",8/30/2011,2,29865,6.7e-05,8,1,29198,3.4200000000000005e-05,1,Aug
Castlevania: Lords of Shadow - Mirror of Fate,3DS,2013,Action,Konami Digital Entertainment,0.08,0.14,0.06,0.02,0.3,,,,,,,"Castlevania: Lords of Shadow - Mirror of Fate,Lords of Shadow - Mirror of Fate,Castlevania",3/5/2013,27,47163,0.000572483,771,40,50923,0.0007855000000000001,65,Mar
The King of Fighters XIV,PS4,2016,Fighting,Deep Silver,0.14,0.04,0.08,0.04,0.3,79.0,108.0,8.7,416.0,SNK Playmore,T,The King of Fighters XIV,8/23/2016,0,34955,0.0,0,9,36362,0.000247511,11,Aug
Rayman Origins,3DS,2012,Platform,Ubisoft,0.12,0.16,0.0,0.02,0.3,71.0,16.0,6.3,130.0,UBlart Montpellier,E10+,Rayman Origins,11/6/2012,0,43388,0.0,0,4,50133,7.979999999999999e-05,20,Nov
ReCore,Xbox One,2016,Action,Microsoft Game Studios,0.16,0.1,0.0,0.02,0.3,63.0,150.0,6.6,890.0,"Armature Studio, comcept",T,ReCore,9/13/2016,0,36974,0.0,0,59,33761,0.001747579,244,Sep
Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,2010,Role-Playing,Nippon Ichi Software,0.14,0.0,0.12,0.02,0.28,,,,,,,"Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,Zetta Hero Project,Unlosing Ranger vs. Darkdeath Evilman",10/26/2010,0,11587,0.0,0,2,12925,0.00015473899999999998,2,Oct
Active Life Explorer,Wii,2010,Sports,Namco Bandai Games,0.26,0.0,0.0,0.02,0.28,,,0.0,,h.a.n.d. Inc.,E,Active Life Explorer,10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
Ben 10 Galactic Racing,3DS,2011,Racing,D3Publisher,0.44,0.24,0.0,0.06,0.72,,,0.0,,Monkey Bar Games,E,Ben 10 Galactic Racing,10/18/2011,0,28739,0.0,0,0,47876,0.0,0,Oct
Power Gig: Rise of the SixString,PS3,2010,Misc,Unknown,0.37,0.0,0.0,0.03,0.4,36.0,40.0,1.033333333,25.0,Seven45 Studios,T,"Power Gig,Rise of the SixString,Power Gig: Rise of the SixString",10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
Atari's Greatest Hits: Volume 1,DS,2010,Misc,Atari,0.26,0.0,0.0,0.02,0.28,,,,,,,"Atari's Greatest Hits: Volume,Atari's Greatest Hits,Atari's Greatest Hits: Volume 1,Volume 1",11/2/2010,0,11731,0.0,0,2,14151,0.000141333,2,Nov
7 Days to Die,PS4,2016,Action,Telltale Games,0.11,0.18,0.0,0.04,0.33,41.66666667,49.0,5.666666667,354.0,The Fun Pimps Entertainment LLC,M,7 Days to Die,6/28/2016,0,40319,0.0,0,25,37889,0.000659822,27,Jun
Let's Cheer,Xbox 360,2011,Misc,Take-Two Interactive,0.24,0.0,0.0,0.02,0.28,,,,,,,Let's Cheer,5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
Nicktoons: MLB,Wii,2011,Sports,Take-Two Interactive,0.35,0.0,0.0,0.03,0.38,,,,,High Voltage Software,E,"Nicktoons,MLB,Nicktoons: MLB",9/13/2011,0,31717,0.0,0,2,28374,7.049999999999999e-05,0,Sep
BIT.TRIP SAGA,3DS,2011,Misc,Rising Star Games,0.18,0.08,0.0,0.02,0.28,75.0,42.0,7.8,48.0,Gaijin Games,E,BIT.TRIP SAGA,9/13/2011,0,31717,0.0,0,0,28374,0.0,0,Sep
Red Orchestra 2: Heroes of Stalingrad,Windows,2011,Shooter,Tripwire Interactive,0.08,0.14,0.0,0.04,0.28,76.0,98.0,7.3,1458.0,Tripwire Interactive,M,"Heroes of Stalingrad,Red Orchestra 2: Heroes of Stalingrad,Red Orchestra 2",9/13/2011,4,31717,0.000126115,38,76,28374,0.002678508,1402,Sep
Hulk Hogan's Main Event,Xbox 360,2011,Fighting,505 Games,0.2,0.04,0.0,0.02,0.26,26.0,8.0,2.2,40.0,Panic Button,T,Hulk Hogan's Main Event,10/11/2011,0,28374,0.0,0,1,39780,2.51e-05,10,Oct
Zoobles! Spring to Life!,DS,2011,Misc,Activision,0.2,0.04,0.0,0.02,0.26,,,,,,,Zoobles! Spring to Life!,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Watch Dogs,Wii U,2014,Action,Ubisoft,0.14,0.1,0.0,0.02,0.26,62.0,30.0,6.4,324.0,Ubisoft Romania,M,Watch Dogs,11/18/2014,31,29614,0.0010468019999999999,152,25,29930,0.000835282,53,Nov
Game Party: Champions,Wii U,2012,Action,Warner Bros. Interactive Entertainment,0.18,0.06,0.0,0.02,0.26,24.0,16.0,3.5,42.0,"Phosphor Games Studio, LLC",E,"Champions,Game Party,Game Party: Champions",11/30/2012,5,50213,9.96e-05,6,0,48813,0.0,0,Nov
Deception IV: Blood Ties,Vita,2014,Action,Tecmo Koei,0.07,0.06,0.2,0.03,0.37,68.0,57.0,7.733333332999999,149.0,Koei Tecmo Games,M,"Deception IV: Blood Ties,Deception IV,Blood Ties",3/25/2014,1,37893,2.64e-05,1,1,33769,2.9600000000000005e-05,0,Mar
Steel Battalion: Heavy Armor,Xbox 360,2012,Misc,Capcom,0.16,0.04,0.04,0.02,0.26,38.0,116.0,2.4,184.0,From Software,M,"Heavy Armor,Steel Battalion,Steel Battalion: Heavy Armor",6/19/2012,0,48870,0.0,0,8,55788,0.00014340000000000002,18,Jun
Twister Mania,Xbox 360,2011,Misc,505 Games,0.2,0.02,0.0,0.02,0.26,,,0.0,,"Majesco Games, Majesco",E,Twister Mania,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Fuse (Insomniac),Xbox 360,2013,Shooter,Electronic Arts,0.24,0.1,0.0,0.04,0.37,,,,,,,Fuse (Insomniac),5/28/2013,0,48984,0.0,0,0,87385,0.0,0,May
NeverDead,PS3,2012,Shooter,Konami Digital Entertainment,0.18,0.11,0.02,0.05,0.34,50.66666667,110.0,4.966666667,159.0,Rebellion,M,NeverDead,1/31/2012,0,37025,0.0,0,0,39439,0.0,0,Jan
Gladiator Begins,PSP,2010,Action,PQube,0.1,0.02,0.1,0.02,0.24,59.0,18.0,8.0,28.0,Acquire,M,Gladiator Begins,9/15/2010,0,11263,0.0,0,0,11365,0.0,0,Sep
